"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"	"prop_switch_x"	"q_to_switch"
13	0.979182712350643	10	19	"CO2"	0.4	2
14	0.974654511987952	9	19	"CO2"	0.4	2
15	0.976521123396123	10	19	"CO2"	0.4	2
16	0.979889343785374	12	19	"CO2"	0.4	2
17	0.976432948045556	12	19	"CO2"	0.4	2
18	0.973896397099368	9	19	"CO2"	0.4	2
19	0.975954560025357	10	19	"CO2"	0.4	2
20	0.971245498069051	9	19	"CO2"	0.4	2
21	0.984529137742053	9	19	"CO2"	0.4	2
22	0.967894791216982	10	19	"CO2"	0.4	2
23	0.981223874336462	11	19	"CO2"	0.4	2
24	0.974256725112213	9	19	"CO2"	0.4	2
25	0.97867140513942	9	19	"CO2"	0.4	2
26	0.9727067115506	8	19	"CO2"	0.4	2
27	0.974881116735696	9	19	"CO2"	0.4	2
28	0.976791821492615	11	19	"CO2"	0.4	2
29	0.981970332532729	9	19	"CO2"	0.4	2
30	0.970211673923047	12	19	"CO2"	0.4	2
1	0.973126322964876	10	20	"CO2"	0.4	2
2	0.976904518053656	12	20	"CO2"	0.4	2
3	0.969584438549956	8	20	"CO2"	0.4	2
4	0.976498740554156	10	20	"CO2"	0.4	2
5	0.988526642229128	10	20	"CO2"	0.4	2
6	0.96645664141644	9	20	"CO2"	0.4	2
7	0.969523373880845	10	20	"CO2"	0.4	2
8	0.962039739123676	11	20	"CO2"	0.4	2
9	0.973162701820828	9	20	"CO2"	0.4	2
10	0.97895537525355	9	20	"CO2"	0.4	2
11	0.979620265018495	12	20	"CO2"	0.4	2
12	0.975153499573311	11	20	"CO2"	0.4	2
13	0.977448585890765	10	20	"CO2"	0.4	2
14	0.966040855549981	9	20	"CO2"	0.4	2
15	0.983619572318431	12	20	"CO2"	0.4	2
16	0.973980636912904	10	20	"CO2"	0.4	2
17	0.977115942028986	8	20	"CO2"	0.4	2
18	0.978151260504202	12	20	"CO2"	0.4	2
19	0.981983493849056	9	20	"CO2"	0.4	2
20	0.983293231509572	10	20	"CO2"	0.4	2
21	0.980068245898838	8	20	"CO2"	0.4	2
22	0.971829893832757	13	20	"CO2"	0.4	2
23	0.981429690926215	10	20	"CO2"	0.4	2
24	0.971764105230635	10	20	"CO2"	0.4	2
25	0.980334824294825	9	20	"CO2"	0.4	2
26	0.967075050084759	9	20	"CO2"	0.4	2
27	0.976027150532101	11	20	"CO2"	0.4	2
28	0.985564144879701	11	20	"CO2"	0.4	2
29	0.980708407461739	11	20	"CO2"	0.4	2
30	0.963353063131774	9	20	"CO2"	0.4	2
1	0.97489359854078	10	21	"CO2"	0.4	2
2	0.982830133453869	9	21	"CO2"	0.4	2
3	0.975972435573793	11	21	"CO2"	0.4	2
4	0.975929610744932	10	21	"CO2"	0.4	2
5	0.977345552315167	9	21	"CO2"	0.4	2
6	0.982432150634309	11	21	"CO2"	0.4	2
7	0.984036111511359	9	21	"CO2"	0.4	2
8	0.984328065822124	7	21	"CO2"	0.4	2
9	0.982226157567381	10	21	"CO2"	0.4	2
10	0.977759179830526	10	21	"CO2"	0.4	2
11	0.980113924764537	10	21	"CO2"	0.4	2
12	0.980982379114343	11	21	"CO2"	0.4	2
13	0.979087310984067	9	21	"CO2"	0.4	2
14	0.968828085957022	10	21	"CO2"	0.4	2
15	0.981824024897669	12	21	"CO2"	0.4	2
16	0.977676054090285	9	21	"CO2"	0.4	2
17	0.969026063529854	11	21	"CO2"	0.4	2
18	0.976274137047163	11	21	"CO2"	0.4	2
19	0.978826480424946	11	21	"CO2"	0.4	2
20	0.980492132242593	11	21	"CO2"	0.4	2
21	0.977720283344851	10	21	"CO2"	0.4	2
22	0.988150014738341	10	21	"CO2"	0.4	2
23	0.972465364899743	10	21	"CO2"	0.4	2
24	0.975049101292063	9	21	"CO2"	0.4	2
25	0.973770951679641	10	21	"CO2"	0.4	2
26	0.989919550256858	10	21	"CO2"	0.4	2
27	0.980531539686008	11	21	"CO2"	0.4	2
28	0.973657972401691	9	21	"CO2"	0.4	2
29	0.97940640032301	8	21	"CO2"	0.4	2
30	0.962914170834963	9	21	"CO2"	0.4	2
1	0.98607415470623	11	22	"CO2"	0.4	2
2	0.977272485929702	10	22	"CO2"	0.4	2
3	0.966864104462543	8	22	"CO2"	0.4	2
4	0.979246767486899	13	22	"CO2"	0.4	2
5	0.975224112851392	11	22	"CO2"	0.4	2
6	0.979876911060648	10	22	"CO2"	0.4	2
7	0.975332759301116	8	22	"CO2"	0.4	2
8	0.975144085181205	8	22	"CO2"	0.4	2
9	0.971651600022184	10	22	"CO2"	0.4	2
10	0.985703208296986	10	22	"CO2"	0.4	2
11	0.987137952924571	9	22	"CO2"	0.4	2
12	0.977693195512331	9	22	"CO2"	0.4	2
13	0.974442112438561	9	22	"CO2"	0.4	2
14	0.983415481577246	11	22	"CO2"	0.4	2
15	0.980993602461556	10	22	"CO2"	0.4	2
16	0.982753600446351	10	22	"CO2"	0.4	2
17	0.984994071904314	11	22	"CO2"	0.4	2
18	0.986178158464343	10	22	"CO2"	0.4	2
19	0.974267870334601	10	22	"CO2"	0.4	2
20	0.979539238375763	12	22	"CO2"	0.4	2
21	0.977947477539737	8	22	"CO2"	0.4	2
22	0.979636413340623	10	22	"CO2"	0.4	2
23	0.970917290548841	8	22	"CO2"	0.4	2
24	0.98059907301298	9	22	"CO2"	0.4	2
25	0.973026144358551	9	22	"CO2"	0.4	2
26	0.97538730947233	9	22	"CO2"	0.4	2
27	0.982240878269293	12	22	"CO2"	0.4	2
28	0.970181990321902	10	22	"CO2"	0.4	2
29	0.967322211076501	10	22	"CO2"	0.4	2
30	0.985289357665048	9	22	"CO2"	0.4	2
1	0.96802708857725	10	23	"CO2"	0.4	2
2	0.977702010124958	9	23	"CO2"	0.4	2
3	0.977178645473393	9	23	"CO2"	0.4	2
4	0.959693561497173	8	23	"CO2"	0.4	2
5	0.983451913206612	12	23	"CO2"	0.4	2
6	0.9744254307074	10	23	"CO2"	0.4	2
7	0.97458363658204	9	23	"CO2"	0.4	2
8	0.977101435317953	11	23	"CO2"	0.4	2
9	0.966257852827018	9	23	"CO2"	0.4	2
10	0.977203084025449	10	23	"CO2"	0.4	2
11	0.98428193912885	13	23	"CO2"	0.4	2
12	0.976993062369812	8	23	"CO2"	0.4	2
13	0.971582056112837	8	23	"CO2"	0.4	2
14	0.980098626929375	9	23	"CO2"	0.4	2
15	0.97845721105259	8	23	"CO2"	0.4	2
16	0.981908204000752	9	23	"CO2"	0.4	2
17	0.975641800060405	11	23	"CO2"	0.4	2
18	0.973542913206791	11	23	"CO2"	0.4	2
19	0.964953746985278	9	23	"CO2"	0.4	2
20	0.977417440288727	11	23	"CO2"	0.4	2
21	0.98128131116497	9	23	"CO2"	0.4	2
22	0.981642677920528	8	23	"CO2"	0.4	2
23	0.977844954351667	12	23	"CO2"	0.4	2
24	0.973463643795077	10	23	"CO2"	0.4	2
25	0.978239274351182	12	23	"CO2"	0.4	2
26	0.975510862363567	12	23	"CO2"	0.4	2
27	0.984352355072464	10	23	"CO2"	0.4	2
28	0.979503609164138	10	23	"CO2"	0.4	2
29	0.971842032743794	9	23	"CO2"	0.4	2
30	0.982396404767436	9	23	"CO2"	0.4	2
1	0.972274242156261	10	24	"CO2"	0.4	2
2	0.973928736397718	10	24	"CO2"	0.4	2
3	0.979203662297887	11	24	"CO2"	0.4	2
4	0.97861877527579	11	24	"CO2"	0.4	2
5	0.971272529630409	9	24	"CO2"	0.4	2
6	0.971846787392429	8	24	"CO2"	0.4	2
7	0.981782265144864	11	24	"CO2"	0.4	2
8	0.976749495052362	9	24	"CO2"	0.4	2
9	0.977899897348766	10	24	"CO2"	0.4	2
10	0.976852398907163	9	24	"CO2"	0.4	2
11	0.977081141735045	10	24	"CO2"	0.4	2
12	0.977464793708443	10	24	"CO2"	0.4	2
13	0.992113889179482	10	24	"CO2"	0.4	2
14	0.962696367206677	10	24	"CO2"	0.4	2
15	0.980005247922558	10	24	"CO2"	0.4	2
16	0.980481221903649	9	24	"CO2"	0.4	2
17	0.98316847826087	9	24	"CO2"	0.4	2
18	0.980485338386282	9	24	"CO2"	0.4	2
19	0.97559494610909	9	24	"CO2"	0.4	2
20	0.982075231989085	9	24	"CO2"	0.4	2
21	0.976173380497334	9	24	"CO2"	0.4	2
22	0.981487822625519	11	24	"CO2"	0.4	2
23	0.973020748020748	8	24	"CO2"	0.4	2
24	0.971615407695082	10	24	"CO2"	0.4	2
25	0.97624140565317	10	24	"CO2"	0.4	2
26	0.98170754925989	8	24	"CO2"	0.4	2
27	0.976660813579163	8	24	"CO2"	0.4	2
28	0.980854549903714	13	24	"CO2"	0.4	2
29	0.980366692131398	9	24	"CO2"	0.4	2
30	0.966404375244154	10	24	"CO2"	0.4	2
1	0.975388794909815	12	25	"CO2"	0.4	2
2	0.98196596220142	10	25	"CO2"	0.4	2
3	0.978952032093635	9	25	"CO2"	0.4	2
4	0.974437305573064	8	25	"CO2"	0.4	2
5	0.974692207351286	9	25	"CO2"	0.4	2
6	0.976041067622881	9	25	"CO2"	0.4	2
7	0.979485817894711	9	25	"CO2"	0.4	2
8	0.982675853846693	9	25	"CO2"	0.4	2
9	0.97914182097151	9	25	"CO2"	0.4	2
10	0.971499958633242	11	25	"CO2"	0.4	2
11	0.984792306015328	12	25	"CO2"	0.4	2
12	0.974322945143065	9	25	"CO2"	0.4	2
13	0.981366908227694	9	25	"CO2"	0.4	2
14	0.976275051831375	11	25	"CO2"	0.4	2
15	0.9744208910585	9	25	"CO2"	0.4	2
16	0.978159062784821	8	25	"CO2"	0.4	2
17	0.972192124272389	12	25	"CO2"	0.4	2
18	0.976978315475421	10	25	"CO2"	0.4	2
19	0.978365087929022	11	25	"CO2"	0.4	2
20	0.981300995624511	10	25	"CO2"	0.4	2
21	0.975410549325091	11	25	"CO2"	0.4	2
22	0.988450918315645	11	25	"CO2"	0.4	2
23	0.971333070380372	10	25	"CO2"	0.4	2
24	0.969948849104859	10	25	"CO2"	0.4	2
25	0.985173186717355	11	25	"CO2"	0.4	2
26	0.979401312192455	12	25	"CO2"	0.4	2
27	0.974566802146463	10	25	"CO2"	0.4	2
28	0.970882246376812	11	25	"CO2"	0.4	2
29	0.972993691428414	12	25	"CO2"	0.4	2
30	0.988257364959697	11	25	"CO2"	0.4	2
1	0.975498096956918	10	26	"CO2"	0.4	2
2	0.979182481270009	11	26	"CO2"	0.4	2
3	0.97367771400358	8	26	"CO2"	0.4	2
4	0.977338255790448	11	26	"CO2"	0.4	2
5	0.968884391376168	11	26	"CO2"	0.4	2
6	0.96590826908891	10	26	"CO2"	0.4	2
7	0.971139114117991	8	26	"CO2"	0.4	2
8	0.973801477622853	10	26	"CO2"	0.4	2
9	0.98730611231258	9	26	"CO2"	0.4	2
10	0.986583617010909	10	26	"CO2"	0.4	2
11	0.976788172520109	8	26	"CO2"	0.4	2
12	0.976215619158595	10	26	"CO2"	0.4	2
13	0.98270845022388	10	26	"CO2"	0.4	2
14	0.978168631246768	10	26	"CO2"	0.4	2
15	0.982887348752274	10	26	"CO2"	0.4	2
16	0.985077260071059	9	26	"CO2"	0.4	2
17	0.985036449790414	11	26	"CO2"	0.4	2
18	0.981762395679921	8	26	"CO2"	0.4	2
19	0.976193798887813	10	26	"CO2"	0.4	2
20	0.982123358673117	13	26	"CO2"	0.4	2
21	0.968647648951925	12	26	"CO2"	0.4	2
22	0.977969278515884	8	26	"CO2"	0.4	2
23	0.978159314030934	10	26	"CO2"	0.4	2
24	0.973370128766677	9	26	"CO2"	0.4	2
25	0.984208696178036	10	26	"CO2"	0.4	2
26	0.976563717815776	8	26	"CO2"	0.4	2
27	0.978877332943494	12	26	"CO2"	0.4	2
28	0.977653677504757	9	26	"CO2"	0.4	2
29	0.975565062964159	10	26	"CO2"	0.4	2
30	0.977846720280464	9	26	"CO2"	0.4	2
1	0.975410549325091	9	27	"CO2"	0.4	2
2	0.980043305982187	9	27	"CO2"	0.4	2
3	0.976748895434462	11	27	"CO2"	0.4	2
4	0.983344454498133	10	27	"CO2"	0.4	2
5	0.978767942583732	11	27	"CO2"	0.4	2
6	0.985694157258138	8	27	"CO2"	0.4	2
7	0.987356519801027	12	27	"CO2"	0.4	2
8	0.987062475326735	9	27	"CO2"	0.4	2
9	0.979649463460993	10	27	"CO2"	0.4	2
10	0.971027361220731	11	27	"CO2"	0.4	2
11	0.977115538996727	9	27	"CO2"	0.4	2
12	0.97627032756193	10	27	"CO2"	0.4	2
13	0.978246811167603	10	27	"CO2"	0.4	2
14	0.972545243693545	10	27	"CO2"	0.4	2
15	0.980862680862681	10	27	"CO2"	0.4	2
16	0.986761719738062	9	27	"CO2"	0.4	2
17	0.979107380254671	8	27	"CO2"	0.4	2
18	0.97828927372389	9	27	"CO2"	0.4	2
19	0.973824648384376	8	27	"CO2"	0.4	2
20	0.97320762283363	9	27	"CO2"	0.4	2
21	0.980041617335773	8	27	"CO2"	0.4	2
22	0.976189657898174	10	27	"CO2"	0.4	2
23	0.973932070997664	10	27	"CO2"	0.4	2
24	0.979520719089064	11	27	"CO2"	0.4	2
25	0.981318154352042	10	27	"CO2"	0.4	2
26	0.973592932690253	8	27	"CO2"	0.4	2
27	0.978692103931874	10	27	"CO2"	0.4	2
28	0.981054947752297	12	27	"CO2"	0.4	2
29	0.971637355349626	11	27	"CO2"	0.4	2
30	0.96955962824633	9	27	"CO2"	0.4	2
1	0.977371604129293	10	28	"CO2"	0.4	2
2	0.985198819390745	11	28	"CO2"	0.4	2
3	0.975070150975228	10	28	"CO2"	0.4	2
4	0.981899943274351	9	28	"CO2"	0.4	2
5	0.979262126442794	9	28	"CO2"	0.4	2
6	0.983559435933513	9	28	"CO2"	0.4	2
7	0.982262788994665	9	28	"CO2"	0.4	2
8	0.983907365550892	12	28	"CO2"	0.4	2
9	0.982272762079792	8	28	"CO2"	0.4	2
10	0.975043332201633	10	28	"CO2"	0.4	2
11	0.982350603173239	11	28	"CO2"	0.4	2
12	0.979434853985565	8	28	"CO2"	0.4	2
13	0.984522207267833	9	28	"CO2"	0.4	2
14	0.979428979669128	10	28	"CO2"	0.4	2
15	0.977730848424054	11	28	"CO2"	0.4	2
16	0.972894526224077	11	28	"CO2"	0.4	2
17	0.972032123886344	10	28	"CO2"	0.4	2
18	0.983956623886668	11	28	"CO2"	0.4	2
19	0.983739858859969	11	28	"CO2"	0.4	2
20	0.985803709284372	12	28	"CO2"	0.4	2
21	0.98199776824633	10	28	"CO2"	0.4	2
22	0.979830423672784	9	28	"CO2"	0.4	2
23	0.972650833270302	8	28	"CO2"	0.4	2
24	0.980117134549518	11	28	"CO2"	0.4	2
25	0.982725585758977	10	28	"CO2"	0.4	2
26	0.987750876075183	9	28	"CO2"	0.4	2
27	0.969227944503616	8	28	"CO2"	0.4	2
28	0.985620235620236	10	28	"CO2"	0.4	2
29	0.984742922656319	10	28	"CO2"	0.4	2
30	0.982548799311192	10	28	"CO2"	0.4	2
1	0.972591202800027	8	29	"CO2"	0.4	2
2	0.966792083347085	9	29	"CO2"	0.4	2
3	0.981409382220558	9	29	"CO2"	0.4	2
4	0.972163949275362	10	29	"CO2"	0.4	2
5	0.972225417526403	10	29	"CO2"	0.4	2
6	0.97550482879719	8	29	"CO2"	0.4	2
7	0.956209395302349	9	29	"CO2"	0.4	2
8	0.975025302458931	9	29	"CO2"	0.4	2
9	0.965015267419221	11	29	"CO2"	0.4	2
10	0.979504504504505	9	29	"CO2"	0.4	2
11	0.979373618119691	11	29	"CO2"	0.4	2
12	0.985645788781195	9	29	"CO2"	0.4	2
13	0.974320359561784	10	29	"CO2"	0.4	2
14	0.977253288583338	10	29	"CO2"	0.4	2
15	0.973042820560297	11	29	"CO2"	0.4	2
16	0.970986261869531	8	29	"CO2"	0.4	2
17	0.975927001390282	11	29	"CO2"	0.4	2
18	0.977092055422648	11	29	"CO2"	0.4	2
19	0.977699240528085	11	29	"CO2"	0.4	2
20	0.975591423302219	12	29	"CO2"	0.4	2
21	0.977706384858973	9	29	"CO2"	0.4	2
22	0.988141233144679	9	29	"CO2"	0.4	2
23	0.984438226355006	9	29	"CO2"	0.4	2
24	0.987448992662263	11	29	"CO2"	0.4	2
25	0.978787137681159	9	29	"CO2"	0.4	2
26	0.973325174430729	13	29	"CO2"	0.4	2
27	0.974764242251587	10	29	"CO2"	0.4	2
28	0.972588584721472	9	29	"CO2"	0.4	2
29	0.984768771350026	10	29	"CO2"	0.4	2
30	0.982257686069011	9	29	"CO2"	0.4	2
1	0.975410549325091	9	30	"CO2"	0.4	2
2	0.980043305982187	9	30	"CO2"	0.4	2
3	0.976748895434462	11	30	"CO2"	0.4	2
4	0.983344454498133	10	30	"CO2"	0.4	2
5	0.978767942583732	11	30	"CO2"	0.4	2
6	0.985694157258138	8	30	"CO2"	0.4	2
7	0.987356519801027	12	30	"CO2"	0.4	2
8	0.987062475326735	9	30	"CO2"	0.4	2
9	0.979649463460993	10	30	"CO2"	0.4	2
10	0.971027361220731	11	30	"CO2"	0.4	2
11	0.977115538996727	9	30	"CO2"	0.4	2
12	0.97627032756193	10	30	"CO2"	0.4	2
13	0.978246811167603	10	30	"CO2"	0.4	2
14	0.972545243693545	10	30	"CO2"	0.4	2
15	0.980862680862681	10	30	"CO2"	0.4	2
16	0.986761719738062	9	30	"CO2"	0.4	2
17	0.979107380254671	8	30	"CO2"	0.4	2
18	0.97828927372389	9	30	"CO2"	0.4	2
19	0.973824648384376	8	30	"CO2"	0.4	2
20	0.97320762283363	9	30	"CO2"	0.4	2
21	0.980041617335773	8	30	"CO2"	0.4	2
22	0.976189657898174	10	30	"CO2"	0.4	2
23	0.973932070997664	10	30	"CO2"	0.4	2
24	0.979520719089064	11	30	"CO2"	0.4	2
25	0.981318154352042	10	30	"CO2"	0.4	2
26	0.973592932690253	8	30	"CO2"	0.4	2
27	0.978692103931874	10	30	"CO2"	0.4	2
28	0.981054947752297	12	30	"CO2"	0.4	2
29	0.971637355349626	11	30	"CO2"	0.4	2
30	0.96955962824633	9	30	"CO2"	0.4	2
1	0.914286415836974	1	1	"CO2"	0.4	3
2	0.887989931679252	1	1	"CO2"	0.4	3
3	0.9148414434117	1	1	"CO2"	0.4	3
4	0.919747076361156	1	1	"CO2"	0.4	3
5	0.93096434553721	1	1	"CO2"	0.4	3
6	0.926585341301827	1	1	"CO2"	0.4	3
7	0.91819084326092	1	1	"CO2"	0.4	3
8	0.925230956167468	1	1	"CO2"	0.4	3
9	0.920113138093434	1	1	"CO2"	0.4	3
10	0.909733491619199	1	1	"CO2"	0.4	3
11	0.928304189508223	1	1	"CO2"	0.4	3
12	0.928037062457104	1	1	"CO2"	0.4	3
13	0.92629825714641	1	1	"CO2"	0.4	3
14	0.925054601732791	1	1	"CO2"	0.4	3
15	0.92141258677384	1	1	"CO2"	0.4	3
16	0.90840271551172	1	1	"CO2"	0.4	3
17	0.920725611438402	1	1	"CO2"	0.4	3
18	0.910420909020299	1	1	"CO2"	0.4	3
19	0.918073374834884	1	1	"CO2"	0.4	3
20	0.907645229884031	1	1	"CO2"	0.4	3
21	0.924141680371463	1	1	"CO2"	0.4	3
22	0.90995135474422	1	1	"CO2"	0.4	3
23	0.916217409450095	1	1	"CO2"	0.4	3
24	0.898928356518353	1	1	"CO2"	0.4	3
25	0.926639096781277	1	1	"CO2"	0.4	3
26	0.908917430492698	1	1	"CO2"	0.4	3
27	0.932710848605924	1	1	"CO2"	0.4	3
28	0.910495556181822	1	1	"CO2"	0.4	3
29	0.916450684074684	1	1	"CO2"	0.4	3
30	0.912555098416245	1	1	"CO2"	0.4	3
1	0.982052393851223	2	2	"CO2"	0.4	3
2	0.932395108911305	2	2	"CO2"	0.4	3
3	0.985194670081229	2	2	"CO2"	0.4	3
4	0.979671713340817	2	2	"CO2"	0.4	3
5	0.985291977839295	2	2	"CO2"	0.4	3
6	0.992271750137687	2	2	"CO2"	0.4	3
7	0.988641320151207	2	2	"CO2"	0.4	3
8	0.989557732907487	2	2	"CO2"	0.4	3
9	0.993209122966903	2	2	"CO2"	0.4	3
10	0.990465632312826	2	2	"CO2"	0.4	3
11	0.978900844640129	2	2	"CO2"	0.4	3
12	0.979791200218829	2	2	"CO2"	0.4	3
13	0.930097337264261	2	2	"CO2"	0.4	3
14	0.984291638646044	2	2	"CO2"	0.4	3
15	0.987815307532827	2	2	"CO2"	0.4	3
16	0.959832798236451	2	2	"CO2"	0.4	3
17	0.991895195303758	2	2	"CO2"	0.4	3
18	0.988761787887421	2	2	"CO2"	0.4	3
19	0.986905448183096	2	2	"CO2"	0.4	3
20	0.97671934551987	2	2	"CO2"	0.4	3
21	0.982915131429983	2	2	"CO2"	0.4	3
22	0.940668471912499	2	2	"CO2"	0.4	3
23	0.936529488188256	2	2	"CO2"	0.4	3
24	0.978896443226949	2	2	"CO2"	0.4	3
25	0.981945532844931	2	2	"CO2"	0.4	3
26	0.980795743244444	2	2	"CO2"	0.4	3
27	0.985997250369163	2	2	"CO2"	0.4	3
28	0.986804848255755	2	2	"CO2"	0.4	3
29	0.95206451797001	2	2	"CO2"	0.4	3
30	0.985173525429088	2	2	"CO2"	0.4	3
1	0.985673083666456	3	3	"CO2"	0.4	3
2	0.988409288003057	3	3	"CO2"	0.4	3
3	0.980229074731819	3	3	"CO2"	0.4	3
4	0.980392459033236	3	3	"CO2"	0.4	3
5	0.990111671404351	3	3	"CO2"	0.4	3
6	0.982582492141957	3	3	"CO2"	0.4	3
7	0.979215338305328	3	3	"CO2"	0.4	3
8	0.97918189475736	3	3	"CO2"	0.4	3
9	0.973956748700102	3	3	"CO2"	0.4	3
10	0.990351618182778	3	3	"CO2"	0.4	3
11	0.963234490321989	3	3	"CO2"	0.4	3
12	0.985533868293748	3	3	"CO2"	0.4	3
13	0.992424545563676	3	3	"CO2"	0.4	3
14	0.970344778665774	3	3	"CO2"	0.4	3
15	0.988937835802707	3	3	"CO2"	0.4	3
16	0.982072236928598	3	3	"CO2"	0.4	3
17	0.988936034985807	3	3	"CO2"	0.4	3
18	0.980603071865208	3	3	"CO2"	0.4	3
19	0.956991089787526	3	3	"CO2"	0.4	3
20	0.985389849919901	3	3	"CO2"	0.4	3
21	0.990897091813567	3	3	"CO2"	0.4	3
22	0.986869695545682	3	3	"CO2"	0.4	3
23	0.979558414748804	3	3	"CO2"	0.4	3
24	0.97609303668417	3	3	"CO2"	0.4	3
25	0.980285703579555	3	3	"CO2"	0.4	3
26	0.98935275009554	3	3	"CO2"	0.4	3
27	0.979197005957533	3	3	"CO2"	0.4	3
28	0.995920202944187	3	3	"CO2"	0.4	3
29	0.991792935959031	3	3	"CO2"	0.4	3
30	0.974609950491268	3	3	"CO2"	0.4	3
1	0.978739281742188	4	4	"CO2"	0.4	3
2	0.988496455664718	4	4	"CO2"	0.4	3
3	0.981568409626395	4	4	"CO2"	0.4	3
4	0.983689683072527	4	4	"CO2"	0.4	3
5	0.985276072531767	4	4	"CO2"	0.4	3
6	0.972903697287934	4	4	"CO2"	0.4	3
7	0.989165560929675	4	4	"CO2"	0.4	3
8	0.995877827595017	4	4	"CO2"	0.4	3
9	0.972530311964161	4	4	"CO2"	0.4	3
10	0.977261389505635	4	4	"CO2"	0.4	3
11	0.99227917093871	4	4	"CO2"	0.4	3
12	0.976751498306263	4	4	"CO2"	0.4	3
13	0.983741169616197	4	4	"CO2"	0.4	3
14	0.985176445133869	4	4	"CO2"	0.4	3
15	0.978500682708603	4	4	"CO2"	0.4	3
16	0.995023249448028	4	4	"CO2"	0.4	3
17	0.985508364276012	4	4	"CO2"	0.4	3
18	0.992255393759935	4	4	"CO2"	0.4	3
19	0.975465118762816	4	4	"CO2"	0.4	3
20	0.97944264211703	4	4	"CO2"	0.4	3
21	0.987780868677095	4	4	"CO2"	0.4	3
22	0.983148862081831	4	4	"CO2"	0.4	3
23	0.981190931157362	4	4	"CO2"	0.4	3
24	0.989233357366018	3	4	"CO2"	0.4	3
25	0.990030068048742	4	4	"CO2"	0.4	3
26	0.993193882513633	4	4	"CO2"	0.4	3
27	0.993301942491685	4	4	"CO2"	0.4	3
28	0.981420191583253	4	4	"CO2"	0.4	3
29	0.987386834830684	4	4	"CO2"	0.4	3
30	0.994243540376137	4	4	"CO2"	0.4	3
1	0.98058790176087	5	5	"CO2"	0.4	3
2	0.972523303329644	5	5	"CO2"	0.4	3
3	0.986512027491409	5	5	"CO2"	0.4	3
4	0.97661022969453	5	5	"CO2"	0.4	3
5	0.972313407049067	5	5	"CO2"	0.4	3
6	0.96645693957736	5	5	"CO2"	0.4	3
7	0.984063227412981	5	5	"CO2"	0.4	3
8	0.98052944298899	5	5	"CO2"	0.4	3
9	0.985344077727265	5	5	"CO2"	0.4	3
10	0.9682256394589	5	5	"CO2"	0.4	3
11	0.989772706967103	5	5	"CO2"	0.4	3
12	0.992032925138222	5	5	"CO2"	0.4	3
13	0.980860510171133	5	5	"CO2"	0.4	3
14	0.987844313137549	5	5	"CO2"	0.4	3
15	0.977785850105837	5	5	"CO2"	0.4	3
16	0.957651356498519	5	5	"CO2"	0.4	3
17	0.976770202684917	5	5	"CO2"	0.4	3
18	0.986433876811594	5	5	"CO2"	0.4	3
19	0.985994483188636	5	5	"CO2"	0.4	3
20	0.984999725521053	5	5	"CO2"	0.4	3
21	0.975636470232913	5	5	"CO2"	0.4	3
22	0.98550482959723	5	5	"CO2"	0.4	3
23	0.98619363950204	5	5	"CO2"	0.4	3
24	0.988337829920015	5	5	"CO2"	0.4	3
25	0.977203889238326	5	5	"CO2"	0.4	3
26	0.981870259290996	5	5	"CO2"	0.4	3
27	0.989491622717325	5	5	"CO2"	0.4	3
28	0.97428475346052	5	5	"CO2"	0.4	3
29	0.979733237490516	5	5	"CO2"	0.4	3
30	0.98626193537698	5	5	"CO2"	0.4	3
1	0.969267449896337	6	6	"CO2"	0.4	3
2	0.977012377681744	6	6	"CO2"	0.4	3
3	0.971633474323446	6	6	"CO2"	0.4	3
4	0.97977798894264	6	6	"CO2"	0.4	3
5	0.976807998797173	6	6	"CO2"	0.4	3
6	0.986021706719049	6	6	"CO2"	0.4	3
7	0.977270822859058	6	6	"CO2"	0.4	3
8	0.977255335290431	6	6	"CO2"	0.4	3
9	0.966537269910698	6	6	"CO2"	0.4	3
10	0.969772360855484	6	6	"CO2"	0.4	3
11	0.983605422395768	6	6	"CO2"	0.4	3
12	0.970496578096242	6	6	"CO2"	0.4	3
13	0.972173030529282	6	6	"CO2"	0.4	3
14	0.984680373185902	6	6	"CO2"	0.4	3
15	0.975901041759734	6	6	"CO2"	0.4	3
16	0.988590244275978	6	6	"CO2"	0.4	3
17	0.983690016681059	6	6	"CO2"	0.4	3
18	0.983392636058137	6	6	"CO2"	0.4	3
19	0.980892927576686	6	6	"CO2"	0.4	3
20	0.987603953064479	6	6	"CO2"	0.4	3
21	0.979908023929212	6	6	"CO2"	0.4	3
22	0.983856395131475	6	6	"CO2"	0.4	3
23	0.962455548542199	6	6	"CO2"	0.4	3
24	0.984038773105531	6	6	"CO2"	0.4	3
25	0.987873274028814	6	6	"CO2"	0.4	3
26	0.972564099708182	6	6	"CO2"	0.4	3
27	0.972513821700069	6	6	"CO2"	0.4	3
28	0.979937843530077	6	6	"CO2"	0.4	3
29	0.97065937579045	6	6	"CO2"	0.4	3
30	0.984462388634384	6	6	"CO2"	0.4	3
1	0.975559801962998	7	7	"CO2"	0.4	3
2	0.987175234344904	7	7	"CO2"	0.4	3
3	0.985337160561327	7	7	"CO2"	0.4	3
4	0.983517608517608	7	7	"CO2"	0.4	3
5	0.968146093388812	7	7	"CO2"	0.4	3
6	0.97132123632946	7	7	"CO2"	0.4	3
7	0.978004302908244	7	7	"CO2"	0.4	3
8	0.980791955957641	7	7	"CO2"	0.4	3
