"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"	"q_noisy_var"	"noise_level"
7	0.764455264759586	16	17	"Heart"	2	30
8	0.701580100125156	17	17	"Heart"	2	30
9	0.760126777983921	16	17	"Heart"	2	30
10	0.699937421777222	15	17	"Heart"	2	30
11	0.754819651741294	15	17	"Heart"	2	30
12	0.702268954067515	13	17	"Heart"	2	30
13	0.776425645872716	17	17	"Heart"	2	30
14	0.720769230769231	15	17	"Heart"	2	30
15	0.76772281741509	15	17	"Heart"	2	30
16	0.789274520296613	14	17	"Heart"	2	30
17	0.721333333333333	13	17	"Heart"	2	30
18	0.717954562723197	14	17	"Heart"	2	30
19	0.713333333333333	14	17	"Heart"	2	30
20	0.809074229798945	15	17	"Heart"	2	30
21	0.755402229130336	14	17	"Heart"	2	30
22	0.805203601880628	16	17	"Heart"	2	30
23	0.738207547169811	15	17	"Heart"	2	30
24	0.765949328449329	14	17	"Heart"	2	30
25	0.766542980828695	15	17	"Heart"	2	30
26	0.776803118908382	14	17	"Heart"	2	30
27	0.733901297106455	16	17	"Heart"	2	30
28	0.731026108075288	15	17	"Heart"	2	30
29	0.746031746031746	17	17	"Heart"	2	30
30	0.713677181671656	15	17	"Heart"	2	30
1	0.751419486713604	14	18	"Heart"	2	30
2	0.775055086999468	13	18	"Heart"	2	30
3	0.724230769230769	16	18	"Heart"	2	30
4	0.787440164121267	13	18	"Heart"	2	30
5	0.772009714632665	17	18	"Heart"	2	30
6	0.768748575336221	18	18	"Heart"	2	30
7	0.78327485380117	17	18	"Heart"	2	30
8	0.739185750636132	17	18	"Heart"	2	30
9	0.791505204771674	15	18	"Heart"	2	30
10	0.774762929317077	15	18	"Heart"	2	30
11	0.733831222988854	14	18	"Heart"	2	30
12	0.767156862745098	16	18	"Heart"	2	30
13	0.777486513182889	16	18	"Heart"	2	30
14	0.803570051661655	14	18	"Heart"	2	30
15	0.748846153846154	17	18	"Heart"	2	30
16	0.678260869565217	16	18	"Heart"	2	30
17	0.821236225039357	16	18	"Heart"	2	30
18	0.769033394607843	14	18	"Heart"	2	30
19	0.730677718934684	15	18	"Heart"	2	30
20	0.731968810916179	18	18	"Heart"	2	30
21	0.757714285714286	15	18	"Heart"	2	30
22	0.779086892488954	16	18	"Heart"	2	30
23	0.755676171546518	16	18	"Heart"	2	30
24	0.775793650793651	17	18	"Heart"	2	30
25	0.785909920876446	14	18	"Heart"	2	30
26	0.769574175824176	18	18	"Heart"	2	30
27	0.715058750773036	17	18	"Heart"	2	30
28	0.738782051282051	14	18	"Heart"	2	30
29	0.780584297017651	15	18	"Heart"	2	30
30	0.756861096246464	16	18	"Heart"	2	30
1	0.788761904761905	13	19	"Heart"	2	30
2	0.756746031746032	16	19	"Heart"	2	30
3	0.720709068776628	14	19	"Heart"	2	30
4	0.786225124378109	14	19	"Heart"	2	30
5	0.719320160496631	15	19	"Heart"	2	30
6	0.740769230769231	17	19	"Heart"	2	30
7	0.747076367632054	15	19	"Heart"	2	30
8	0.759738283627511	16	19	"Heart"	2	30
9	0.790708232445521	14	19	"Heart"	2	30
10	0.759615384615385	14	19	"Heart"	2	30
11	0.718554826468496	16	19	"Heart"	2	30
12	0.814031862745098	15	19	"Heart"	2	30
13	0.760610944815412	15	19	"Heart"	2	30
14	0.728828192449572	18	19	"Heart"	2	30
15	0.741640761240428	18	19	"Heart"	2	30
16	0.806322146624876	17	19	"Heart"	2	30
17	0.718704981423914	16	19	"Heart"	2	30
18	0.704350490196078	14	19	"Heart"	2	30
19	0.748502539995451	16	19	"Heart"	2	30
20	0.716900759843426	14	19	"Heart"	2	30
21	0.764952380952381	14	19	"Heart"	2	30
22	0.781287058265476	14	19	"Heart"	2	30
23	0.760777170613236	15	19	"Heart"	2	30
24	0.737450844321073	17	19	"Heart"	2	30
25	0.773517846339988	14	19	"Heart"	2	30
26	0.713768115942029	16	19	"Heart"	2	30
27	0.742030425808424	14	19	"Heart"	2	30
28	0.773336361571656	15	19	"Heart"	2	30
29	0.810346150894159	18	19	"Heart"	2	30
30	0.710880750605327	13	19	"Heart"	2	30
1	0.696413646379454	19	20	"Heart"	2	30
2	0.733986779120128	15	20	"Heart"	2	30
3	0.799454917101976	13	20	"Heart"	2	30
4	0.770143995098039	15	20	"Heart"	2	30
5	0.710913782635094	16	20	"Heart"	2	30
6	0.780428660826033	16	20	"Heart"	2	30
7	0.753491196114147	15	20	"Heart"	2	30
8	0.774573950091296	13	20	"Heart"	2	30
9	0.756439393939394	13	20	"Heart"	2	30
10	0.740808964617392	14	20	"Heart"	2	30
11	0.765291391231669	15	20	"Heart"	2	30
12	0.769334567044491	16	20	"Heart"	2	30
13	0.800318761384335	14	20	"Heart"	2	30
14	0.704543727680267	14	20	"Heart"	2	30
15	0.779474130619169	14	20	"Heart"	2	30
16	0.741147741147741	15	20	"Heart"	2	30
17	0.71	17	20	"Heart"	2	30
18	0.786602471756767	15	20	"Heart"	2	30
19	0.736229458307973	14	20	"Heart"	2	30
20	0.748621323529412	16	20	"Heart"	2	30
21	0.78804347826087	18	20	"Heart"	2	30
22	0.726026348039216	18	20	"Heart"	2	30
23	0.754758810488495	13	20	"Heart"	2	30
24	0.733468559837728	13	20	"Heart"	2	30
25	0.719716246433804	16	20	"Heart"	2	30
26	0.805381727158949	15	20	"Heart"	2	30
27	0.769207153273467	15	20	"Heart"	2	30
28	0.729343220338983	17	20	"Heart"	2	30
29	0.705151584226123	14	20	"Heart"	2	30
30	0.770485466914038	15	20	"Heart"	2	30
1	0.754050073637702	16	21	"Heart"	2	30
2	0.759641560798548	14	21	"Heart"	2	30
3	0.739816542288557	16	21	"Heart"	2	30
4	0.762759996929926	15	21	"Heart"	2	30
5	0.736679774847714	14	21	"Heart"	2	30
6	0.740579044117647	15	21	"Heart"	2	30
7	0.686070847221146	15	21	"Heart"	2	30
8	0.74528015770718	15	21	"Heart"	2	30
9	0.71904981195794	14	21	"Heart"	2	30
10	0.755943735188441	16	21	"Heart"	2	30
11	0.735858469567887	15	21	"Heart"	2	30
12	0.782470240351808	13	21	"Heart"	2	30
13	0.766317547055252	14	21	"Heart"	2	30
14	0.666770963704631	16	21	"Heart"	2	30
15	0.778081360048573	14	21	"Heart"	2	30
16	0.804347826086957	15	21	"Heart"	2	30
17	0.766302270468619	15	21	"Heart"	2	30
18	0.796031746031746	14	21	"Heart"	2	30
19	0.776023923082747	14	21	"Heart"	2	30
20	0.717391304347826	13	21	"Heart"	2	30
21	0.833876715444689	14	21	"Heart"	2	30
22	0.739961013645224	17	21	"Heart"	2	30
23	0.753342661691542	19	21	"Heart"	2	30
24	0.798403886190146	19	21	"Heart"	2	30
25	0.774230769230769	14	21	"Heart"	2	30
26	0.705836756840555	15	21	"Heart"	2	30
27	0.757199754901961	14	21	"Heart"	2	30
28	0.730983302411874	14	21	"Heart"	2	30
29	0.717506218905473	16	21	"Heart"	2	30
30	0.777803308823529	16	21	"Heart"	2	30
1	0.778763091506766	16	22	"Heart"	2	30
2	0.791813829369751	16	22	"Heart"	2	30
3	0.756861096246464	13	22	"Heart"	2	30
4	0.75673018753781	13	22	"Heart"	2	30
5	0.727454140762913	14	22	"Heart"	2	30
6	0.758695818362511	16	22	"Heart"	2	30
7	0.79088595882489	13	22	"Heart"	2	30
8	0.670723199751957	16	22	"Heart"	2	30
9	0.747238095238095	17	22	"Heart"	2	30
10	0.708797032326444	15	22	"Heart"	2	30
11	0.775850104094379	17	22	"Heart"	2	30
12	0.664453601953602	16	22	"Heart"	2	30
13	0.756427707199032	15	22	"Heart"	2	30
14	0.788427253701263	14	22	"Heart"	2	30
15	0.741197183098592	18	22	"Heart"	2	30
16	0.737816764132554	17	22	"Heart"	2	30
17	0.805523896360459	15	22	"Heart"	2	30
18	0.718076923076923	16	22	"Heart"	2	30
19	0.751946950420233	13	22	"Heart"	2	30
20	0.782591633309787	16	22	"Heart"	2	30
21	0.760698588942864	15	22	"Heart"	2	30
22	0.752060277843183	16	22	"Heart"	2	30
23	0.760869565217391	16	22	"Heart"	2	30
24	0.749072356215213	15	22	"Heart"	2	30
25	0.741153846153846	17	22	"Heart"	2	30
26	0.758428254720587	13	22	"Heart"	2	30
27	0.690857142857143	15	22	"Heart"	2	30
28	0.770176252319109	14	22	"Heart"	2	30
29	0.774449739051509	16	22	"Heart"	2	30
30	0.756578947368421	18	22	"Heart"	2	30
1	0.75096437485818	20	23	"Heart"	2	30
2	0.760012515644556	14	23	"Heart"	2	30
3	0.772619047619048	15	23	"Heart"	2	30
4	0.780681818181818	15	23	"Heart"	2	30
5	0.793560606060606	13	23	"Heart"	2	30
6	0.779462064676617	17	23	"Heart"	2	30
7	0.791666666666667	12	23	"Heart"	2	30
8	0.778606208155812	20	23	"Heart"	2	30
9	0.712602655614399	13	23	"Heart"	2	30
10	0.748841273459464	13	23	"Heart"	2	30
11	0.712111990261716	14	23	"Heart"	2	30
12	0.774616392937004	16	23	"Heart"	2	30
13	0.755165692007797	16	23	"Heart"	2	30
14	0.718939393939394	15	23	"Heart"	2	30
15	0.747619047619048	17	23	"Heart"	2	30
16	0.777904761904762	17	23	"Heart"	2	30
17	0.723292137387217	18	23	"Heart"	2	30
18	0.802676472818258	14	23	"Heart"	2	30
19	0.783846153846154	15	23	"Heart"	2	30
20	0.771917649780245	14	23	"Heart"	2	30
21	0.714208200914658	15	23	"Heart"	2	30
22	0.784616555082167	14	23	"Heart"	2	30
23	0.781953743152769	14	23	"Heart"	2	30
24	0.757692307692308	16	23	"Heart"	2	30
25	0.778762437810945	15	23	"Heart"	2	30
26	0.795916800982424	15	23	"Heart"	2	30
27	0.775488580174241	14	23	"Heart"	2	30
28	0.70539843809235	17	23	"Heart"	2	30
29	0.763250612745098	15	23	"Heart"	2	30
30	0.762052753207427	15	23	"Heart"	2	30
1	0.761538461538461	16	24	"Heart"	2	30
2	0.781400504548582	17	24	"Heart"	2	30
3	0.775881014049133	13	24	"Heart"	2	30
4	0.777906617192331	19	24	"Heart"	2	30
5	0.728369763205829	17	24	"Heart"	2	30
6	0.735991132176439	17	24	"Heart"	2	30
7	0.724761904761905	16	24	"Heart"	2	30
8	0.701475422368321	15	24	"Heart"	2	30
9	0.730692918192918	15	24	"Heart"	2	30
10	0.786254873480621	15	24	"Heart"	2	30
11	0.779615384615385	14	24	"Heart"	2	30
12	0.770330859616574	16	24	"Heart"	2	30
13	0.699328449328449	15	24	"Heart"	2	30
14	0.765769230769231	19	24	"Heart"	2	30
15	0.767911353976928	13	24	"Heart"	2	30
16	0.762210012210012	14	24	"Heart"	2	30
17	0.750360148608689	15	24	"Heart"	2	30
18	0.680452625707228	15	24	"Heart"	2	30
19	0.789878731343284	14	24	"Heart"	2	30
20	0.773451730418944	16	24	"Heart"	2	30
21	0.7496195982958	16	24	"Heart"	2	30
22	0.752228509417875	15	24	"Heart"	2	30
23	0.734877734877735	14	24	"Heart"	2	30
24	0.726026348039216	16	24	"Heart"	2	30
25	0.708771929824561	14	24	"Heart"	2	30
26	0.738817401960784	15	24	"Heart"	2	30
27	0.81703995157385	18	24	"Heart"	2	30
28	0.792466651245277	14	24	"Heart"	2	30
29	0.766925005698655	17	24	"Heart"	2	30
30	0.69602425358815	14	24	"Heart"	2	30
1	0.769873685802889	13	25	"Heart"	2	30
2	0.801393995098039	13	25	"Heart"	2	30
3	0.734324181226836	14	25	"Heart"	2	30
4	0.75030525030525	13	25	"Heart"	2	30
5	0.739928140050455	15	25	"Heart"	2	30
6	0.736923076923077	13	25	"Heart"	2	30
7	0.775888480392157	14	25	"Heart"	2	30
8	0.792982456140351	17	25	"Heart"	2	30
9	0.798992673992674	14	25	"Heart"	2	30
10	0.735688831602093	15	25	"Heart"	2	30
11	0.745699870040517	16	25	"Heart"	2	30
12	0.739722916193504	17	25	"Heart"	2	30
13	0.727990285367335	14	25	"Heart"	2	30
14	0.730434782608696	14	25	"Heart"	2	30
15	0.717133163698049	15	25	"Heart"	2	30
16	0.724033128181749	14	25	"Heart"	2	30
17	0.745825743776563	13	25	"Heart"	2	30
18	0.739816542288557	15	25	"Heart"	2	30
19	0.802220680083276	15	25	"Heart"	2	30
20	0.774134790528233	13	25	"Heart"	2	30
21	0.777083815251754	14	25	"Heart"	2	30
22	0.776508084577114	15	25	"Heart"	2	30
23	0.757259837743574	14	25	"Heart"	2	30
24	0.720194647201946	17	25	"Heart"	2	30
25	0.70957095709571	17	25	"Heart"	2	30
26	0.76587086272382	15	25	"Heart"	2	30
27	0.742410477704595	18	25	"Heart"	2	30
28	0.724633749321758	14	25	"Heart"	2	30
29	0.737090290661719	19	25	"Heart"	2	30
30	0.804227941176471	13	25	"Heart"	2	30
1	0.80211503347535	14	26	"Heart"	2	30
2	0.766635965922174	14	26	"Heart"	2	30
3	0.74395039322444	16	26	"Heart"	2	30
4	0.745904761904762	16	26	"Heart"	2	30
5	0.740185636031649	17	26	"Heart"	2	30
6	0.771739130434783	17	26	"Heart"	2	30
7	0.766723509805441	14	26	"Heart"	2	30
8	0.778612629022465	14	26	"Heart"	2	30
9	0.645833333333333	17	26	"Heart"	2	30
10	0.763759328358209	15	26	"Heart"	2	30
11	0.742881727158949	15	26	"Heart"	2	30
12	0.750384615384615	15	26	"Heart"	2	30
13	0.74943802805984	19	26	"Heart"	2	30
14	0.705962469733656	16	26	"Heart"	2	30
15	0.759454191033138	15	26	"Heart"	2	30
16	0.789855072463768	15	26	"Heart"	2	30
17	0.691923076923077	14	26	"Heart"	2	30
18	0.752580449301761	13	26	"Heart"	2	30
19	0.706196581196581	13	26	"Heart"	2	30
20	0.719641772920461	18	26	"Heart"	2	30
21	0.709801212679407	14	26	"Heart"	2	30
22	0.771428571428571	17	26	"Heart"	2	30
23	0.776190476190476	14	26	"Heart"	2	30
24	0.735620393587113	16	26	"Heart"	2	30
25	0.717553150663904	14	26	"Heart"	2	30
26	0.749714285714286	15	26	"Heart"	2	30
27	0.777285447761194	14	26	"Heart"	2	30
28	0.767985195466112	17	26	"Heart"	2	30
29	0.765338827838828	17	26	"Heart"	2	30
30	0.745384615384615	18	26	"Heart"	2	30
1	0.813786722183669	14	27	"Heart"	2	30
2	0.743461538461539	17	27	"Heart"	2	30
3	0.767547928262214	16	27	"Heart"	2	30
4	0.759691697191697	16	27	"Heart"	2	30
5	0.756818181818182	15	27	"Heart"	2	30
6	0.754666666666667	15	27	"Heart"	2	30
7	0.755464480874317	18	27	"Heart"	2	30
8	0.730332711442786	17	27	"Heart"	2	30
9	0.772977941176471	16	27	"Heart"	2	30
10	0.715923859032184	13	27	"Heart"	2	30
11	0.781937826185614	14	27	"Heart"	2	30
12	0.739734438560135	13	27	"Heart"	2	30
13	0.762264007885359	16	27	"Heart"	2	30
14	0.746173469387755	15	27	"Heart"	2	30
15	0.717045454545455	17	27	"Heart"	2	30
16	0.720380952380952	16	27	"Heart"	2	30
17	0.683905380333952	13	27	"Heart"	2	30
18	0.748461538461539	14	27	"Heart"	2	30
19	0.790787383707738	14	27	"Heart"	2	30
20	0.742617009792582	18	27	"Heart"	2	30
21	0.700092528336803	14	27	"Heart"	2	30
22	0.775040294727147	15	27	"Heart"	2	30
23	0.764169730392157	14	27	"Heart"	2	30
24	0.752452711718075	13	27	"Heart"	2	30
25	0.710801926458222	14	27	"Heart"	2	30
26	0.762245438716027	18	27	"Heart"	2	30
27	0.764380952380952	14	27	"Heart"	2	30
28	0.783163265306122	14	27	"Heart"	2	30
29	0.730674087816945	14	27	"Heart"	2	30
30	0.751089366256402	15	27	"Heart"	2	30
1	0.760599953491977	15	28	"Heart"	2	30
2	0.702666666666667	17	28	"Heart"	2	30
3	0.783483691880638	13	28	"Heart"	2	30
4	0.783380089468496	14	28	"Heart"	2	30
5	0.713852611940298	15	28	"Heart"	2	30
6	0.800952380952381	18	28	"Heart"	2	30
7	0.774443849858574	14	28	"Heart"	2	30
8	0.759402780943697	16	28	"Heart"	2	30
9	0.743339394418531	17	28	"Heart"	2	30
10	0.792462967226955	15	28	"Heart"	2	30
11	0.792099476836758	17	28	"Heart"	2	30
12	0.755361519607843	16	28	"Heart"	2	30
13	0.740612229161847	13	28	"Heart"	2	30
14	0.796691403834261	15	28	"Heart"	2	30
15	0.76115664845173	13	28	"Heart"	2	30
16	0.773735513086192	17	28	"Heart"	2	30
17	0.764359351988218	17	28	"Heart"	2	30
18	0.771156639400657	15	28	"Heart"	2	30
19	0.730851715686274	14	28	"Heart"	2	30
20	0.761013645224172	16	28	"Heart"	2	30
21	0.745400863047922	16	28	"Heart"	2	30
22	0.749142857142857	14	28	"Heart"	2	30
23	0.652173913043478	15	28	"Heart"	2	30
24	0.815287592128258	16	28	"Heart"	2	30
25	0.720848595848596	17	28	"Heart"	2	30
26	0.759212825773118	16	28	"Heart"	2	30
27	0.719047619047619	17	28	"Heart"	2	30
28	0.703011501210654	15	28	"Heart"	2	30
29	0.756530501511511	15	28	"Heart"	2	30
30	0.741574754901961	13	28	"Heart"	2	30
1	0.770036429872495	15	29	"Heart"	2	30
2	0.746923076923077	18	29	"Heart"	2	30
3	0.743871065375303	20	29	"Heart"	2	30
4	0.708381525175418	14	29	"Heart"	2	30
5	0.73	16	29	"Heart"	2	30
6	0.78219696969697	15	29	"Heart"	2	30
7	0.738952784503632	14	29	"Heart"	2	30
8	0.71771978021978	16	29	"Heart"	2	30
9	0.746234997324364	18	29	"Heart"	2	30
10	0.713432030225923	17	29	"Heart"	2	30
11	0.78169449598021	14	29	"Heart"	2	30
12	0.791849186483104	15	29	"Heart"	2	30
13	0.715826233786169	14	29	"Heart"	2	30
14	0.70343137254902	13	29	"Heart"	2	30
15	0.724358974358974	15	29	"Heart"	2	30
16	0.747395833333333	13	29	"Heart"	2	30
17	0.757925742190528	18	29	"Heart"	2	30
18	0.808457711442786	15	29	"Heart"	2	30
19	0.741032776747062	14	29	"Heart"	2	30
20	0.730339639844997	17	29	"Heart"	2	30
21	0.706815421979356	14	29	"Heart"	2	30
22	0.746857142857143	14	29	"Heart"	2	30
23	0.754120024875622	18	29	"Heart"	2	30
24	0.790734703161726	15	29	"Heart"	2	30
25	0.735769230769231	17	29	"Heart"	2	30
26	0.786231884057971	14	29	"Heart"	2	30
27	0.753191652014372	12	29	"Heart"	2	30
28	0.77738791423002	14	29	"Heart"	2	30
29	0.709230769230769	13	29	"Heart"	2	30
30	0.733865371269951	15	29	"Heart"	2	30
1	0.730162467624205	14	30	"Heart"	2	30
2	0.766923076923077	16	30	"Heart"	2	30
3	0.693757822277847	16	30	"Heart"	2	30
4	0.761116152450091	18	30	"Heart"	2	30
5	0.687769457680962	14	30	"Heart"	2	30
6	0.71569809500844	16	30	"Heart"	2	30
7	0.789389190428866	14	30	"Heart"	2	30
8	0.795289855072464	13	30	"Heart"	2	30
9	0.781436899083958	14	30	"Heart"	2	30
10	0.725535344232098	14	30	"Heart"	2	30
11	0.731887349534408	16	30	"Heart"	2	30
12	0.745673952641166	14	30	"Heart"	2	30
13	0.75030432136336	15	30	"Heart"	2	30
14	0.751619047619048	17	30	"Heart"	2	30
15	0.790429808286951	16	30	"Heart"	2	30
16	0.778606965174129	17	30	"Heart"	2	30
17	0.781105466676776	16	30	"Heart"	2	30
18	0.765107212475634	15	30	"Heart"	2	30
19	0.753623188405797	16	30	"Heart"	2	30
20	0.767487195168565	15	30	"Heart"	2	30
21	0.762083866837388	15	30	"Heart"	2	30
22	0.789115646258503	14	30	"Heart"	2	30
23	0.730705205811138	20	30	"Heart"	2	30
24	0.734626730201951	13	30	"Heart"	2	30
25	0.756125226860254	14	30	"Heart"	2	30
26	0.738883847549909	16	30	"Heart"	2	30
27	0.791898577612863	17	30	"Heart"	2	30
28	0.815958815958816	17	30	"Heart"	2	30
29	0.765791695448615	14	30	"Heart"	2	30
30	0.742680223224524	14	30	"Heart"	2	30
1	0.798160173160173	1	1	"Heart"	3	10
2	0.73030303030303	1	1	"Heart"	3	10
3	0.762445887445887	1	1	"Heart"	3	10
4	0.784168212739641	1	1	"Heart"	3	10
5	0.751814882032668	1	1	"Heart"	3	10
6	0.756521739130435	1	1	"Heart"	3	10
7	0.728283898305085	1	1	"Heart"	3	10
8	0.75139146567718	1	1	"Heart"	3	10
9	0.756818181818182	1	1	"Heart"	3	10
10	0.703846153846154	1	1	"Heart"	3	10
11	0.751855287569573	1	1	"Heart"	3	10
12	0.762692307692308	1	1	"Heart"	3	10
13	0.74833064701819	1	1	"Heart"	3	10
14	0.763428571428571	1	1	"Heart"	3	10
15	0.726905266462601	1	1	"Heart"	3	10
16	0.767288356742651	1	1	"Heart"	3	10
17	0.757075471698113	1	1	"Heart"	3	10
18	0.762476190476191	1	1	"Heart"	3	10
19	0.795447670901391	1	1	"Heart"	3	10
20	0.675724637681159	1	1	"Heart"	3	10
21	0.742647058823529	1	1	"Heart"	3	10
22	0.736492673992674	1	1	"Heart"	3	10
23	0.783238095238095	1	1	"Heart"	3	10
24	0.747217806041335	1	1	"Heart"	3	10
25	0.782854050711194	1	1	"Heart"	3	10
26	0.760777170613236	1	1	"Heart"	3	10
27	0.714230769230769	1	1	"Heart"	3	10
28	0.78156039123512	1	1	"Heart"	3	10
29	0.760649875621891	1	1	"Heart"	3	10
30	0.725142857142857	1	1	"Heart"	3	10
1	0.779025341130604	2	2	"Heart"	3	10
2	0.777049056031541	2	2	"Heart"	3	10
3	0.759843426203085	2	2	"Heart"	3	10
4	0.820022054190296	2	2	"Heart"	3	10
5	0.764766483516483	2	2	"Heart"	3	10
6	0.795494665745644	2	2	"Heart"	3	10
7	0.767666361416361	2	2	"Heart"	3	10
8	0.743624772313297	2	2	"Heart"	3	10
9	0.760511191772535	2	2	"Heart"	3	10
10	0.764917734475699	2	2	"Heart"	3	10
11	0.776230769230769	2	2	"Heart"	3	10
12	0.776538461538462	2	2	"Heart"	3	10
13	0.771682897139379	2	2	"Heart"	3	10
14	0.804507575757576	2	2	"Heart"	3	10
15	0.77508425245098	2	2	"Heart"	3	10
16	0.764609523809524	2	2	"Heart"	3	10
17	0.74452195010994	2	2	"Heart"	3	10
18	0.786285714285714	2	2	"Heart"	3	10
19	0.772540983606557	2	2	"Heart"	3	10
20	0.775721099250511	2	2	"Heart"	3	10
21	0.803202362025891	2	2	"Heart"	3	10
22	0.775225435323383	2	2	"Heart"	3	10
23	0.808201460742544	2	2	"Heart"	3	10
24	0.761	2	2	"Heart"	3	10
25	0.786490388268369	2	2	"Heart"	3	10
26	0.813222763237979	2	2	"Heart"	3	10
27	0.789577187807276	2	2	"Heart"	3	10
28	0.725441480009174	2	2	"Heart"	3	10
29	0.765107212475634	2	2	"Heart"	3	10
30	0.808462655760263	2	2	"Heart"	3	10
1	0.774797885572139	3	3	"Heart"	3	10
2	0.818757822277847	3	3	"Heart"	3	10
3	0.864880360828683	3	3	"Heart"	3	10
4	0.769694899817851	3	3	"Heart"	3	10
5	0.854442344045369	3	3	"Heart"	3	10
6	0.822146624875774	3	3	"Heart"	3	10
7	0.751931818181818	3	3	"Heart"	3	10
8	0.817833951762523	3	3	"Heart"	3	10
9	0.832046332046332	3	3	"Heart"	3	10
10	0.841930757961292	3	3	"Heart"	3	10
11	0.864795918367347	3	3	"Heart"	3	10
12	0.865815667502469	3	3	"Heart"	3	10
13	0.78384680070331	3	3	"Heart"	3	10
14	0.818375077303649	3	3	"Heart"	3	10
15	0.777133580705009	3	3	"Heart"	3	10
16	0.84887619047619	3	3	"Heart"	3	10
17	0.719206601559543	3	3	"Heart"	3	10
18	0.86153083028083	3	3	"Heart"	3	10
19	0.832405689548547	3	3	"Heart"	3	10
20	0.869897959183674	3	3	"Heart"	3	10
21	0.788794424019608	3	3	"Heart"	3	10
22	0.832202729044834	3	3	"Heart"	3	10
23	0.815827283726558	3	3	"Heart"	3	10
24	0.819897682350205	3	3	"Heart"	3	10
25	0.805614035087719	3	3	"Heart"	3	10
26	0.820970695970696	3	3	"Heart"	3	10
27	0.836199026171637	3	3	"Heart"	3	10
28	0.842039800995025	3	3	"Heart"	3	10
29	0.875629796139834	3	3	"Heart"	3	10
30	0.839902052238806	3	3	"Heart"	3	10
1	0.868261429979528	4	4	"Heart"	3	10
2	0.82520325203252	4	4	"Heart"	3	10
3	0.852346153846154	4	4	"Heart"	3	10
4	0.850182149362477	4	4	"Heart"	3	10
5	0.824101512043158	4	4	"Heart"	3	10
6	0.871346153846154	4	4	"Heart"	3	10
7	0.809097309136421	4	4	"Heart"	3	10
8	0.842361533779671	4	4	"Heart"	3	10
9	0.785977434952798	4	4	"Heart"	3	10
10	0.787962173474924	4	4	"Heart"	3	10
11	0.847798123486683	4	4	"Heart"	3	10
12	0.850979052823315	4	4	"Heart"	3	10
13	0.868912583182093	4	4	"Heart"	3	10
14	0.894962121212121	4	4	"Heart"	3	10
15	0.801726095843743	4	4	"Heart"	3	10
16	0.825365360696517	4	4	"Heart"	3	10
17	0.838113324548485	4	4	"Heart"	3	10
18	0.843112244897959	4	4	"Heart"	3	10
19	0.867115384615385	4	4	"Heart"	3	10
20	0.81442869057548	4	4	"Heart"	3	10
21	0.864979864751919	4	4	"Heart"	3	10
22	0.856495238095238	4	4	"Heart"	3	10
23	0.847268715763847	4	4	"Heart"	3	10
24	0.808654970760234	4	4	"Heart"	3	10
25	0.85202492211838	4	4	"Heart"	3	10
26	0.862028301886792	4	4	"Heart"	3	10
27	0.812030663329161	4	4	"Heart"	3	10
28	0.775316944959802	4	4	"Heart"	3	10
29	0.853244000302824	4	4	"Heart"	3	10
30	0.847909181255256	4	4	"Heart"	3	10
1	0.83420316163679	5	5	"Heart"	3	10
2	0.888547358834244	5	5	"Heart"	3	10
3	0.843695238095238	5	5	"Heart"	3	10
4	0.893519569990158	5	5	"Heart"	3	10
5	0.766142159522518	5	5	"Heart"	3	10
6	0.824366471734893	5	5	"Heart"	3	10
7	0.836911867297109	5	5	"Heart"	3	10
8	0.847337415704209	5	5	"Heart"	3	10
9	0.823039555863983	5	5	"Heart"	3	10
10	0.836167279411765	5	5	"Heart"	3	10
11	0.828153846153846	5	5	"Heart"	3	10
12	0.821097078514912	5	5	"Heart"	3	10
13	0.817307692307692	5	5	"Heart"	3	10
14	0.848890907714437	5	5	"Heart"	3	10
15	0.861961777573106	5	5	"Heart"	3	10
16	0.814942002442002	5	5	"Heart"	3	10
17	0.824366605616606	5	5	"Heart"	3	10
18	0.852046783625731	5	5	"Heart"	3	10
19	0.813775510204082	5	5	"Heart"	3	10
20	0.879392780301219	5	5	"Heart"	3	10
21	0.837048100490196	5	5	"Heart"	3	10
22	0.864730769230769	5	5	"Heart"	3	10
23	0.907398879422826	5	5	"Heart"	3	10
24	0.789230769230769	5	5	"Heart"	3	10
25	0.852884615384615	5	5	"Heart"	3	10
26	0.806588693957115	5	5	"Heart"	3	10
27	0.814554169202678	5	5	"Heart"	3	10
28	0.831030777496354	5	5	"Heart"	3	10
29	0.878026634382567	5	5	"Heart"	3	10
30	0.846008037000531	5	5	"Heart"	3	10
1	0.816140916417223	6	6	"Heart"	3	10
2	0.813561904761905	6	6	"Heart"	3	10
3	0.835123809523809	6	6	"Heart"	3	10
4	0.742201765063907	6	6	"Heart"	3	10
5	0.81875	6	6	"Heart"	3	10
6	0.820807692307692	6	6	"Heart"	3	10
7	0.871184371184371	6	6	"Heart"	3	10
8	0.821986945962356	6	6	"Heart"	3	10
9	0.801125989044431	6	6	"Heart"	3	10
10	0.840247701542436	6	6	"Heart"	3	10
11	0.832235596941479	6	6	"Heart"	3	10
12	0.819849874895746	6	6	"Heart"	3	10
13	0.777816764132554	6	6	"Heart"	3	10
14	0.824717348927875	6	6	"Heart"	3	10
15	0.807014225181598	6	6	"Heart"	3	10
