"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"	"q_noisy_var"	"prop_noise_x"
19	0.972221033257715	10	11	"CO2"	2	0.7
20	0.959927390543414	10	11	"CO2"	2	0.7
21	0.97637139884476	11	11	"CO2"	2	0.7
22	0.976610068181588	10	11	"CO2"	2	0.7
23	0.966747400836638	9	11	"CO2"	2	0.7
24	0.981915329822635	8	11	"CO2"	2	0.7
25	0.976314238396228	11	11	"CO2"	2	0.7
26	0.964580832520038	11	11	"CO2"	2	0.7
27	0.972476449275362	11	11	"CO2"	2	0.7
28	0.967344740727873	11	11	"CO2"	2	0.7
29	0.985930713653486	11	11	"CO2"	2	0.7
30	0.978731583137934	11	11	"CO2"	2	0.7
1	0.978158286340852	9	12	"CO2"	2	0.7
2	0.978075556990636	8	12	"CO2"	2	0.7
3	0.97318806867792	10	12	"CO2"	2	0.7
4	0.973849246934268	11	12	"CO2"	2	0.7
5	0.969926092348982	10	12	"CO2"	2	0.7
6	0.96267211780114	8	12	"CO2"	2	0.7
7	0.968974520821046	12	12	"CO2"	2	0.7
8	0.981741532643627	12	12	"CO2"	2	0.7
9	0.972718984501017	11	12	"CO2"	2	0.7
10	0.983365768988008	12	12	"CO2"	2	0.7
11	0.965182318644248	11	12	"CO2"	2	0.7
12	0.975363303764869	9	12	"CO2"	2	0.7
13	0.9715734432767	10	12	"CO2"	2	0.7
14	0.982328981852872	11	12	"CO2"	2	0.7
15	0.972311546182955	11	12	"CO2"	2	0.7
16	0.97568973558641	9	12	"CO2"	2	0.7
17	0.960149248526694	11	12	"CO2"	2	0.7
18	0.975856589479091	10	12	"CO2"	2	0.7
19	0.974364312376277	9	12	"CO2"	2	0.7
20	0.973825965361305	10	12	"CO2"	2	0.7
21	0.977087038393137	9	12	"CO2"	2	0.7
22	0.975656513267133	11	12	"CO2"	2	0.7
23	0.970537164776249	10	12	"CO2"	2	0.7
24	0.980694548929508	9	12	"CO2"	2	0.7
25	0.967053373152615	8	12	"CO2"	2	0.7
26	0.970574868776308	10	12	"CO2"	2	0.7
27	0.983386251928389	10	12	"CO2"	2	0.7
28	0.979088867025647	9	12	"CO2"	2	0.7
29	0.96814272061166	10	12	"CO2"	2	0.7
30	0.974886649874055	10	12	"CO2"	2	0.7
1	0.971692868930774	9	13	"CO2"	2	0.7
2	0.974599533207792	10	13	"CO2"	2	0.7
3	0.968364886196191	12	13	"CO2"	2	0.7
4	0.985683397959366	10	13	"CO2"	2	0.7
5	0.980858265919046	11	13	"CO2"	2	0.7
6	0.969528155642927	10	13	"CO2"	2	0.7
7	0.976103776300412	11	13	"CO2"	2	0.7
8	0.980505709328085	12	13	"CO2"	2	0.7
9	0.974849454103604	9	13	"CO2"	2	0.7
10	0.975740152272221	10	13	"CO2"	2	0.7
11	0.976330319926379	10	13	"CO2"	2	0.7
12	0.974089171751175	10	13	"CO2"	2	0.7
13	0.979471700721351	11	13	"CO2"	2	0.7
14	0.974954540288669	10	13	"CO2"	2	0.7
15	0.980294940717284	11	13	"CO2"	2	0.7
16	0.970309245753799	9	13	"CO2"	2	0.7
17	0.974634797877905	9	13	"CO2"	2	0.7
18	0.970074368641223	10	13	"CO2"	2	0.7
19	0.976697535201371	11	13	"CO2"	2	0.7
20	0.974909191068877	12	13	"CO2"	2	0.7
21	0.970800778505382	8	13	"CO2"	2	0.7
22	0.971127352000429	11	13	"CO2"	2	0.7
23	0.970206960281759	11	13	"CO2"	2	0.7
24	0.978938798626597	11	13	"CO2"	2	0.7
25	0.966774743724128	8	13	"CO2"	2	0.7
26	0.978814181057221	11	13	"CO2"	2	0.7
27	0.974682786899671	11	13	"CO2"	2	0.7
28	0.965390362204247	11	13	"CO2"	2	0.7
29	0.969728347879977	10	13	"CO2"	2	0.7
30	0.981060333733545	9	13	"CO2"	2	0.7
1	0.979440488614527	10	14	"CO2"	2	0.7
2	0.972000777582788	11	14	"CO2"	2	0.7
3	0.970139785501558	11	14	"CO2"	2	0.7
4	0.973085908463417	10	14	"CO2"	2	0.7
5	0.967668124658283	8	14	"CO2"	2	0.7
6	0.983589880673929	9	14	"CO2"	2	0.7
7	0.973527941911397	8	14	"CO2"	2	0.7
8	0.966152787678253	9	14	"CO2"	2	0.7
9	0.972519104509741	11	14	"CO2"	2	0.7
10	0.983542246500228	11	14	"CO2"	2	0.7
11	0.97653964958838	10	14	"CO2"	2	0.7
12	0.966539855072464	9	14	"CO2"	2	0.7
13	0.970192227807087	10	14	"CO2"	2	0.7
14	0.964411649471072	9	14	"CO2"	2	0.7
15	0.977848348641782	10	14	"CO2"	2	0.7
16	0.961412404975812	10	14	"CO2"	2	0.7
17	0.972499646035048	8	14	"CO2"	2	0.7
18	0.97103754583484	10	14	"CO2"	2	0.7
19	0.978271794012779	10	14	"CO2"	2	0.7
20	0.970801013681273	10	14	"CO2"	2	0.7
21	0.971029313340169	14	14	"CO2"	2	0.7
22	0.975631532097045	10	14	"CO2"	2	0.7
23	0.978090883735756	10	14	"CO2"	2	0.7
24	0.964965199296811	8	14	"CO2"	2	0.7
25	0.97146154433778	10	14	"CO2"	2	0.7
26	0.973090224992399	9	14	"CO2"	2	0.7
27	0.966526200781316	14	14	"CO2"	2	0.7
28	0.974130611278374	10	14	"CO2"	2	0.7
29	0.982065536382083	10	14	"CO2"	2	0.7
30	0.973480027455566	9	14	"CO2"	2	0.7
1	0.963693181619684	12	15	"CO2"	2	0.7
2	0.975308202698765	9	15	"CO2"	2	0.7
3	0.973351378218635	10	15	"CO2"	2	0.7
4	0.971775513436461	11	15	"CO2"	2	0.7
5	0.969172618925094	11	15	"CO2"	2	0.7
6	0.973362751348049	9	15	"CO2"	2	0.7
7	0.974198835052416	11	15	"CO2"	2	0.7
8	0.969257354538964	12	15	"CO2"	2	0.7
9	0.976076899334492	10	15	"CO2"	2	0.7
10	0.971980339209321	11	15	"CO2"	2	0.7
11	0.976820542453167	11	15	"CO2"	2	0.7
12	0.97431074726836	9	15	"CO2"	2	0.7
13	0.975662231065788	11	15	"CO2"	2	0.7
14	0.959788065664901	11	15	"CO2"	2	0.7
15	0.97295891128333	10	15	"CO2"	2	0.7
16	0.969960518338337	9	15	"CO2"	2	0.7
17	0.971977119760371	9	15	"CO2"	2	0.7
18	0.968848881614839	9	15	"CO2"	2	0.7
19	0.973506247566458	11	15	"CO2"	2	0.7
20	0.975323908827745	9	15	"CO2"	2	0.7
21	0.971416507377853	10	15	"CO2"	2	0.7
22	0.971049331103679	8	15	"CO2"	2	0.7
23	0.98484485443872	10	15	"CO2"	2	0.7
24	0.967573877099587	9	15	"CO2"	2	0.7
25	0.960612278853086	12	15	"CO2"	2	0.7
26	0.975049493019332	10	15	"CO2"	2	0.7
27	0.963976416390645	9	15	"CO2"	2	0.7
28	0.976096764498296	10	15	"CO2"	2	0.7
29	0.967629549924714	10	15	"CO2"	2	0.7
30	0.978986555113705	11	15	"CO2"	2	0.7
1	0.970631783237191	11	16	"CO2"	2	0.7
2	0.977745528604057	10	16	"CO2"	2	0.7
3	0.975342297505126	10	16	"CO2"	2	0.7
4	0.966879540339256	9	16	"CO2"	2	0.7
5	0.971380140473837	11	16	"CO2"	2	0.7
6	0.985256140123397	11	16	"CO2"	2	0.7
7	0.976070332545153	11	16	"CO2"	2	0.7
8	0.977847994947052	9	16	"CO2"	2	0.7
9	0.972792228854349	11	16	"CO2"	2	0.7
10	0.983815991938916	10	16	"CO2"	2	0.7
11	0.97284810210641	11	16	"CO2"	2	0.7
12	0.97680047838495	11	16	"CO2"	2	0.7
13	0.971873188405797	9	16	"CO2"	2	0.7
14	0.97576343011658	13	16	"CO2"	2	0.7
15	0.968408627105758	11	16	"CO2"	2	0.7
16	0.968782153041126	9	16	"CO2"	2	0.7
17	0.96987441987442	14	16	"CO2"	2	0.7
18	0.973898235622478	11	16	"CO2"	2	0.7
19	0.972105469625644	10	16	"CO2"	2	0.7
20	0.974595355383533	10	16	"CO2"	2	0.7
21	0.980144939349255	10	16	"CO2"	2	0.7
22	0.984776822276822	10	16	"CO2"	2	0.7
23	0.972205548403894	10	16	"CO2"	2	0.7
24	0.97412212247669	9	16	"CO2"	2	0.7
25	0.977864839268803	9	16	"CO2"	2	0.7
26	0.969462892188599	10	16	"CO2"	2	0.7
27	0.972356395825132	10	16	"CO2"	2	0.7
28	0.963619706626626	8	16	"CO2"	2	0.7
29	0.973204534630988	10	16	"CO2"	2	0.7
30	0.969057572990733	10	16	"CO2"	2	0.7
1	0.965887327446835	9	17	"CO2"	2	0.7
2	0.970071418765758	11	17	"CO2"	2	0.7
3	0.97412560588625	9	17	"CO2"	2	0.7
4	0.969972744327634	10	17	"CO2"	2	0.7
5	0.973442886536129	9	17	"CO2"	2	0.7
6	0.971049331103679	9	17	"CO2"	2	0.7
7	0.9707445946384	11	17	"CO2"	2	0.7
8	0.981286851979478	10	17	"CO2"	2	0.7
9	0.972520173736661	10	17	"CO2"	2	0.7
10	0.976479012398522	10	17	"CO2"	2	0.7
11	0.983045420299214	9	17	"CO2"	2	0.7
12	0.97684978453518	10	17	"CO2"	2	0.7
13	0.97478084017112	10	17	"CO2"	2	0.7
14	0.970365507976127	8	17	"CO2"	2	0.7
15	0.978416388619811	10	17	"CO2"	2	0.7
16	0.971089171638245	10	17	"CO2"	2	0.7
17	0.969313291832423	12	17	"CO2"	2	0.7
18	0.961018999806024	9	17	"CO2"	2	0.7
19	0.974726209351408	12	17	"CO2"	2	0.7
20	0.974310600376951	10	17	"CO2"	2	0.7
21	0.976238224637681	11	17	"CO2"	2	0.7
22	0.96383892971064	8	17	"CO2"	2	0.7
23	0.966994620438135	11	17	"CO2"	2	0.7
24	0.973557195907753	9	17	"CO2"	2	0.7
25	0.984595715272979	10	17	"CO2"	2	0.7
26	0.980024093204396	9	17	"CO2"	2	0.7
27	0.973512339200678	9	17	"CO2"	2	0.7
28	0.978508310540711	11	17	"CO2"	2	0.7
29	0.969332298136646	9	17	"CO2"	2	0.7
30	0.958696811088495	10	17	"CO2"	2	0.7
1	0.971212561791218	12	18	"CO2"	2	0.7
2	0.974719744975862	10	18	"CO2"	2	0.7
3	0.972448468141094	8	18	"CO2"	2	0.7
4	0.977511366380713	12	18	"CO2"	2	0.7
5	0.971480252520798	11	18	"CO2"	2	0.7
6	0.975704475491357	11	18	"CO2"	2	0.7
7	0.971134647643569	9	18	"CO2"	2	0.7
8	0.970579862714978	12	18	"CO2"	2	0.7
9	0.974800205571824	10	18	"CO2"	2	0.7
10	0.971493922180105	9	18	"CO2"	2	0.7
11	0.977582580766543	9	18	"CO2"	2	0.7
12	0.972048064177383	10	18	"CO2"	2	0.7
13	0.976688318328802	9	18	"CO2"	2	0.7
14	0.975162093912094	9	18	"CO2"	2	0.7
15	0.978285331712866	10	18	"CO2"	2	0.7
16	0.978903054024368	9	18	"CO2"	2	0.7
17	0.978559888821332	9	18	"CO2"	2	0.7
18	0.965463130463607	10	18	"CO2"	2	0.7
19	0.970276439488262	10	18	"CO2"	2	0.7
20	0.970891717857328	12	18	"CO2"	2	0.7
21	0.985002861464252	9	18	"CO2"	2	0.7
22	0.972899189409224	10	18	"CO2"	2	0.7
23	0.97765609328619	10	18	"CO2"	2	0.7
24	0.972359182373313	10	18	"CO2"	2	0.7
25	0.975276590680793	9	18	"CO2"	2	0.7
26	0.981546195652174	10	18	"CO2"	2	0.7
27	0.976183785421014	10	18	"CO2"	2	0.7
28	0.966479926765936	9	18	"CO2"	2	0.7
29	0.969644256719615	9	18	"CO2"	2	0.7
30	0.972928593506424	9	18	"CO2"	2	0.7
1	0.978740206441985	10	19	"CO2"	2	0.7
2	0.974849454103604	8	19	"CO2"	2	0.7
3	0.969518115857109	12	19	"CO2"	2	0.7
4	0.977406384353211	9	19	"CO2"	2	0.7
5	0.978215355019743	8	19	"CO2"	2	0.7
6	0.95838119086792	8	19	"CO2"	2	0.7
7	0.981231884057971	10	19	"CO2"	2	0.7
8	0.968425858551271	11	19	"CO2"	2	0.7
9	0.985025849663333	10	19	"CO2"	2	0.7
10	0.966685076092293	10	19	"CO2"	2	0.7
11	0.962756592373254	10	19	"CO2"	2	0.7
12	0.963341440111179	9	19	"CO2"	2	0.7
13	0.975825634490814	9	19	"CO2"	2	0.7
14	0.977168199174672	10	19	"CO2"	2	0.7
15	0.968874542114705	10	19	"CO2"	2	0.7
16	0.98200734041442	11	19	"CO2"	2	0.7
17	0.977040941794778	11	19	"CO2"	2	0.7
18	0.98217264203173	10	19	"CO2"	2	0.7
19	0.971156631784233	9	19	"CO2"	2	0.7
20	0.977117624154897	10	19	"CO2"	2	0.7
21	0.976805403354222	9	19	"CO2"	2	0.7
22	0.976627112549443	10	19	"CO2"	2	0.7
23	0.975173339493404	10	19	"CO2"	2	0.7
24	0.966292684837093	9	19	"CO2"	2	0.7
25	0.979349336795127	11	19	"CO2"	2	0.7
26	0.971865885674057	10	19	"CO2"	2	0.7
27	0.971976603189213	10	19	"CO2"	2	0.7
28	0.965476477979497	11	19	"CO2"	2	0.7
29	0.981444069795029	10	19	"CO2"	2	0.7
30	0.976146297445153	11	19	"CO2"	2	0.7
1	0.972339741686202	10	20	"CO2"	2	0.7
2	0.977844516810612	10	20	"CO2"	2	0.7
3	0.978170564532879	9	20	"CO2"	2	0.7
4	0.970453592515964	9	20	"CO2"	2	0.7
5	0.976195672346597	11	20	"CO2"	2	0.7
6	0.977645270563711	10	20	"CO2"	2	0.7
7	0.960307525071884	11	20	"CO2"	2	0.7
8	0.974229802834829	11	20	"CO2"	2	0.7
9	0.973898235622478	11	20	"CO2"	2	0.7
10	0.97541168873103	10	20	"CO2"	2	0.7
11	0.976047352051438	10	20	"CO2"	2	0.7
12	0.972317255814793	13	20	"CO2"	2	0.7
13	0.973389837184404	12	20	"CO2"	2	0.7
14	0.973769276128871	10	20	"CO2"	2	0.7
15	0.968846383355021	9	20	"CO2"	2	0.7
16	0.976195672346597	9	20	"CO2"	2	0.7
17	0.95974957844509	10	20	"CO2"	2	0.7
18	0.975601232591368	9	20	"CO2"	2	0.7
19	0.98057737305426	10	20	"CO2"	2	0.7
20	0.97578481008331	9	20	"CO2"	2	0.7
21	0.964102249655943	9	20	"CO2"	2	0.7
22	0.967279709859093	9	20	"CO2"	2	0.7
23	0.961123025421069	9	20	"CO2"	2	0.7
24	0.970325042768785	10	20	"CO2"	2	0.7
25	0.980974709334594	12	20	"CO2"	2	0.7
26	0.978719274154702	11	20	"CO2"	2	0.7
27	0.977962431657013	9	20	"CO2"	2	0.7
28	0.977744485049039	9	20	"CO2"	2	0.7
29	0.973025866775867	11	20	"CO2"	2	0.7
30	0.971046243170137	10	20	"CO2"	2	0.7
1	0.972217765387778	12	21	"CO2"	2	0.7
2	0.976789483079055	10	21	"CO2"	2	0.7
3	0.981125811528625	12	21	"CO2"	2	0.7
4	0.960107242304439	9	21	"CO2"	2	0.7
5	0.969644855828166	9	21	"CO2"	2	0.7
6	0.967122958693564	9	21	"CO2"	2	0.7
7	0.971099831685251	11	21	"CO2"	2	0.7
8	0.97101684276598	8	21	"CO2"	2	0.7
9	0.970574868776308	10	21	"CO2"	2	0.7
10	0.976096764498296	10	21	"CO2"	2	0.7
11	0.977089621982791	11	21	"CO2"	2	0.7
12	0.959302897758338	9	21	"CO2"	2	0.7
13	0.973743468271557	8	21	"CO2"	2	0.7
14	0.972893516201155	11	21	"CO2"	2	0.7
15	0.981408625958389	11	21	"CO2"	2	0.7
16	0.97531831060432	10	21	"CO2"	2	0.7
17	0.980024225716851	12	21	"CO2"	2	0.7
18	0.985645765970932	10	21	"CO2"	2	0.7
19	0.976763642059695	11	21	"CO2"	2	0.7
20	0.968212020537602	11	21	"CO2"	2	0.7
21	0.972277107084758	10	21	"CO2"	2	0.7
22	0.976947503535145	10	21	"CO2"	2	0.7
23	0.976259274612855	8	21	"CO2"	2	0.7
24	0.971988144713851	11	21	"CO2"	2	0.7
25	0.972090861801158	9	21	"CO2"	2	0.7
26	0.971033849235315	10	21	"CO2"	2	0.7
27	0.972181680089321	10	21	"CO2"	2	0.7
28	0.976920352453352	11	21	"CO2"	2	0.7
29	0.967597313766944	8	21	"CO2"	2	0.7
30	0.963442017363231	8	21	"CO2"	2	0.7
1	0.980789482860829	9	22	"CO2"	2	0.7
2	0.980503025784797	11	22	"CO2"	2	0.7
3	0.97511116753238	10	22	"CO2"	2	0.7
4	0.968338087743459	9	22	"CO2"	2	0.7
5	0.977049149773973	11	22	"CO2"	2	0.7
6	0.980839604866201	10	22	"CO2"	2	0.7
7	0.978921608015623	10	22	"CO2"	2	0.7
8	0.979117452602612	9	22	"CO2"	2	0.7
9	0.970198924529011	10	22	"CO2"	2	0.7
10	0.96722477351107	10	22	"CO2"	2	0.7
11	0.979627622719278	10	22	"CO2"	2	0.7
12	0.979984075615144	10	22	"CO2"	2	0.7
13	0.980497988695962	10	22	"CO2"	2	0.7
14	0.976491504998557	10	22	"CO2"	2	0.7
15	0.959123224886772	11	22	"CO2"	2	0.7
16	0.97116847826087	9	22	"CO2"	2	0.7
17	0.968702535603881	9	22	"CO2"	2	0.7
18	0.974703759357225	10	22	"CO2"	2	0.7
19	0.96427398590698	12	22	"CO2"	2	0.7
20	0.974761490513541	8	22	"CO2"	2	0.7
21	0.981543891114743	9	22	"CO2"	2	0.7
22	0.974307513911474	10	22	"CO2"	2	0.7
23	0.966296086032081	10	22	"CO2"	2	0.7
24	0.976851233804559	10	22	"CO2"	2	0.7
25	0.974245973148667	11	22	"CO2"	2	0.7
26	0.974242424242424	9	22	"CO2"	2	0.7
27	0.97408408911436	10	22	"CO2"	2	0.7
28	0.965307779116299	11	22	"CO2"	2	0.7
29	0.968661454321912	11	22	"CO2"	2	0.7
30	0.971162747639326	11	22	"CO2"	2	0.7
1	0.972130759520303	10	23	"CO2"	2	0.7
2	0.979183576839827	10	23	"CO2"	2	0.7
3	0.97785993858626	8	23	"CO2"	2	0.7
4	0.971793918799335	9	23	"CO2"	2	0.7
5	0.980396422138911	10	23	"CO2"	2	0.7
6	0.983823583014398	10	23	"CO2"	2	0.7
7	0.969430648452457	11	23	"CO2"	2	0.7
8	0.974750468681689	10	23	"CO2"	2	0.7
9	0.975269927536232	10	23	"CO2"	2	0.7
10	0.964751847904444	10	23	"CO2"	2	0.7
11	0.983912404975812	11	23	"CO2"	2	0.7
12	0.979986927563525	11	23	"CO2"	2	0.7
13	0.976774696830012	9	23	"CO2"	2	0.7
14	0.980740879189215	9	23	"CO2"	2	0.7
15	0.9658469071818	11	23	"CO2"	2	0.7
16	0.97009537259825	11	23	"CO2"	2	0.7
17	0.972228511832472	8	23	"CO2"	2	0.7
18	0.97619172158873	10	23	"CO2"	2	0.7
19	0.976665355973828	12	23	"CO2"	2	0.7
20	0.973491367931999	10	23	"CO2"	2	0.7
21	0.972317030160301	11	23	"CO2"	2	0.7
22	0.969981029781843	10	23	"CO2"	2	0.7
23	0.97301101062163	9	23	"CO2"	2	0.7
24	0.971779009696825	10	23	"CO2"	2	0.7
25	0.973482237955015	11	23	"CO2"	2	0.7
26	0.973624831855591	9	23	"CO2"	2	0.7
27	0.967464826839827	8	23	"CO2"	2	0.7
28	0.973797823674972	9	23	"CO2"	2	0.7
29	0.970206960281759	11	23	"CO2"	2	0.7
30	0.975932135849872	8	23	"CO2"	2	0.7
1	0.973680747466772	10	24	"CO2"	2	0.7
2	0.961066862474084	10	24	"CO2"	2	0.7
3	0.971841235595281	11	24	"CO2"	2	0.7
4	0.963707312592299	9	24	"CO2"	2	0.7
5	0.972662131807138	10	24	"CO2"	2	0.7
6	0.969168724572281	9	24	"CO2"	2	0.7
7	0.96737236131566	12	24	"CO2"	2	0.7
8	0.976696670356216	10	24	"CO2"	2	0.7
9	0.986739119899195	11	24	"CO2"	2	0.7
10	0.976029740755363	10	24	"CO2"	2	0.7
11	0.982428651779779	11	24	"CO2"	2	0.7
12	0.977684920187394	9	24	"CO2"	2	0.7
13	0.964743755272082	9	24	"CO2"	2	0.7
14	0.959830423559907	11	24	"CO2"	2	0.7
15	0.975721748234613	10	24	"CO2"	2	0.7
16	0.960866847826087	10	24	"CO2"	2	0.7
17	0.983709411599691	10	24	"CO2"	2	0.7
18	0.978449615963483	12	24	"CO2"	2	0.7
19	0.966263449696492	11	24	"CO2"	2	0.7
20	0.97825037242513	11	24	"CO2"	2	0.7
21	0.977773013150372	11	24	"CO2"	2	0.7
22	0.967939402868135	9	24	"CO2"	2	0.7
23	0.970113879464225	9	24	"CO2"	2	0.7
24	0.967310891649853	12	24	"CO2"	2	0.7
25	0.973292283481857	9	24	"CO2"	2	0.7
26	0.984760223109674	10	24	"CO2"	2	0.7
27	0.978344514601421	11	24	"CO2"	2	0.7
28	0.969663939326011	9	24	"CO2"	2	0.7
29	0.978149979231463	12	24	"CO2"	2	0.7
30	0.964253697160058	10	24	"CO2"	2	0.7
1	0.98034153459155	9	25	"CO2"	2	0.7
2	0.968058982836483	10	25	"CO2"	2	0.7
3	0.979662373376588	11	25	"CO2"	2	0.7
4	0.972141024978912	10	25	"CO2"	2	0.7
5	0.971108240950023	10	25	"CO2"	2	0.7
6	0.982166158825251	10	25	"CO2"	2	0.7
7	0.982671213201264	9	25	"CO2"	2	0.7
8	0.974204019310179	8	25	"CO2"	2	0.7
9	0.977156257149394	8	25	"CO2"	2	0.7
10	0.96852500796432	11	25	"CO2"	2	0.7
11	0.980613672852452	10	25	"CO2"	2	0.7
12	0.978301276026982	9	25	"CO2"	2	0.7
13	0.968220713240957	8	25	"CO2"	2	0.7
14	0.969801670620212	11	25	"CO2"	2	0.7
15	0.975403814116162	10	25	"CO2"	2	0.7
16	0.978253867119748	12	25	"CO2"	2	0.7
17	0.961809914179582	10	25	"CO2"	2	0.7
18	0.968502262776022	10	25	"CO2"	2	0.7
19	0.973643515761742	11	25	"CO2"	2	0.7
20	0.976791758230111	11	25	"CO2"	2	0.7
21	0.972993919275396	10	25	"CO2"	2	0.7
22	0.975751449808054	9	25	"CO2"	2	0.7
23	0.978608419495119	9	25	"CO2"	2	0.7
24	0.966368527014093	13	25	"CO2"	2	0.7
25	0.973241655162649	10	25	"CO2"	2	0.7
26	0.970650859813421	12	25	"CO2"	2	0.7
27	0.959568418252536	11	25	"CO2"	2	0.7
28	0.979387237869435	9	25	"CO2"	2	0.7
29	0.977210102704292	12	25	"CO2"	2	0.7
30	0.982132837767811	9	25	"CO2"	2	0.7
1	0.977493933999161	10	26	"CO2"	2	0.7
2	0.980202005156522	9	26	"CO2"	2	0.7
3	0.968238224637681	9	26	"CO2"	2	0.7
4	0.97640218878249	9	26	"CO2"	2	0.7
5	0.975000534005468	9	26	"CO2"	2	0.7
6	0.976200162038541	10	26	"CO2"	2	0.7
7	0.978258020232958	10	26	"CO2"	2	0.7
8	0.969920605086008	9	26	"CO2"	2	0.7
9	0.968084328496626	10	26	"CO2"	2	0.7
10	0.971183112420226	10	26	"CO2"	2	0.7
11	0.970182404787894	10	26	"CO2"	2	0.7
12	0.967968798947434	8	26	"CO2"	2	0.7
13	0.976393413084799	10	26	"CO2"	2	0.7
14	0.975515965906045	9	26	"CO2"	2	0.7
15	0.979933789931708	10	26	"CO2"	2	0.7
16	0.971169308522858	10	26	"CO2"	2	0.7
17	0.97147099889172	10	26	"CO2"	2	0.7
18	0.986505766905911	10	26	"CO2"	2	0.7
19	0.97406412302239	9	26	"CO2"	2	0.7
20	0.982658295824707	11	26	"CO2"	2	0.7
21	0.976803195834891	10	26	"CO2"	2	0.7
22	0.966166276859592	9	26	"CO2"	2	0.7
23	0.978869722781036	9	26	"CO2"	2	0.7
24	0.980782075780268	9	26	"CO2"	2	0.7
25	0.985695335496358	10	26	"CO2"	2	0.7
26	0.968183367416496	11	26	"CO2"	2	0.7
27	0.974698208195745	8	26	"CO2"	2	0.7
28	0.973356687172477	9	26	"CO2"	2	0.7
29	0.978503170232193	12	26	"CO2"	2	0.7
30	0.962982419090861	12	26	"CO2"	2	0.7
1	0.980235842999615	10	27	"CO2"	2	0.7
2	0.967676649008886	10	27	"CO2"	2	0.7
3	0.973615679824561	11	27	"CO2"	2	0.7
4	0.971156631784233	9	27	"CO2"	2	0.7
5	0.968320590421578	11	27	"CO2"	2	0.7
6	0.975014497138391	11	27	"CO2"	2	0.7
7	0.963341440111179	11	27	"CO2"	2	0.7
8	0.977940298192856	10	27	"CO2"	2	0.7
9	0.981510950672135	11	27	"CO2"	2	0.7
10	0.970976187418853	10	27	"CO2"	2	0.7
11	0.974109391188599	12	27	"CO2"	2	0.7
12	0.973464495470968	11	27	"CO2"	2	0.7
13	0.977581191545769	11	27	"CO2"	2	0.7
14	0.980465930727301	9	27	"CO2"	2	0.7
15	0.972174404879008	10	27	"CO2"	2	0.7
16	0.975902917395895	8	27	"CO2"	2	0.7
17	0.969470108695652	9	27	"CO2"	2	0.7
18	0.964041980814838	11	27	"CO2"	2	0.7
19	0.972163630552892	11	27	"CO2"	2	0.7
20	0.980763329497507	9	27	"CO2"	2	0.7
21	0.983180356285112	9	27	"CO2"	2	0.7
22	0.981648980545267	10	27	"CO2"	2	0.7
23	0.967549241201162	9	27	"CO2"	2	0.7
24	0.97612674445207	10	27	"CO2"	2	0.7
25	0.978514492753623	11	27	"CO2"	2	0.7
26	0.971185841878468	10	27	"CO2"	2	0.7
27	0.97959113106574	9	27	"CO2"	2	0.7
28	0.974318843212538	10	27	"CO2"	2	0.7
29	0.980047210378964	8	27	"CO2"	2	0.7
30	0.975895366870214	9	27	"CO2"	2	0.7
1	0.973014923672818	9	28	"CO2"	2	0.7
2	0.970045996910909	8	28	"CO2"	2	0.7
3	0.983043837882548	9	28	"CO2"	2	0.7
4	0.98386793517091	11	28	"CO2"	2	0.7
5	0.980632778555122	11	28	"CO2"	2	0.7
6	0.976378214575859	10	28	"CO2"	2	0.7
7	0.969566445780038	9	28	"CO2"	2	0.7
8	0.962044495588799	9	28	"CO2"	2	0.7
9	0.968084532436703	10	28	"CO2"	2	0.7
10	0.974290254670318	11	28	"CO2"	2	0.7
11	0.977553727061116	9	28	"CO2"	2	0.7
12	0.970990486495602	10	28	"CO2"	2	0.7
13	0.973250770976477	10	28	"CO2"	2	0.7
14	0.969691748637303	8	28	"CO2"	2	0.7
15	0.969655358201831	9	28	"CO2"	2	0.7
16	0.964013799877052	9	28	"CO2"	2	0.7
17	0.977442135957718	9	28	"CO2"	2	0.7
18	0.977210214301495	10	28	"CO2"	2	0.7
19	0.977611202576693	10	28	"CO2"	2	0.7
20	0.970463107417339	9	28	"CO2"	2	0.7
21	0.967036075095801	9	28	"CO2"	2	0.7
22	0.96676343411096	11	28	"CO2"	2	0.7
23	0.972775148245456	10	28	"CO2"	2	0.7
24	0.980728833098501	10	28	"CO2"	2	0.7
25	0.971886177151273	11	28	"CO2"	2	0.7
26	0.990180584964451	9	28	"CO2"	2	0.7
27	0.972199555853948	9	28	"CO2"	2	0.7
28	0.972087753082742	8	28	"CO2"	2	0.7
29	0.970802429470214	10	28	"CO2"	2	0.7
30	0.973401927896154	10	28	"CO2"	2	0.7
1	0.96544341083667	10	29	"CO2"	2	0.7
2	0.975136336164281	11	29	"CO2"	2	0.7
3	0.967092621565148	10	29	"CO2"	2	0.7
4	0.973255094956391	11	29	"CO2"	2	0.7
5	0.962637019021975	9	29	"CO2"	2	0.7
6	0.967701977698296	10	29	"CO2"	2	0.7
7	0.972588721706316	11	29	"CO2"	2	0.7
8	0.974130516583347	8	29	"CO2"	2	0.7
9	0.966361367739195	10	29	"CO2"	2	0.7
10	0.975289664332706	8	29	"CO2"	2	0.7
11	0.978943628191234	10	29	"CO2"	2	0.7
12	0.966514492753623	11	29	"CO2"	2	0.7
13	0.974667240698884	9	29	"CO2"	2	0.7
14	0.966074766023697	11	29	"CO2"	2	0.7
